satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1970,5,4,5,3,2,5,2,2,4,2,1,1,2,2,0,0
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1662,5,4,5,3,3,5,3,3,3,4,3,2,4,3,0,22
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1614,5,4,5,3,3,5,4,3,3,5,3,4,3,5,0,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,419,5,4,5,3,5,4,5,5,5,5,5,3,5,4,19,11
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1213,5,4,5,3,4,5,3,4,3,4,4,5,4,4,0,0
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1276,1,3,1,3,3,1,3,3,3,3,4,3,4,3,0,0
satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1954,5,4,5,3,1,5,1,1,5,4,4,5,5,1,0,0
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2136,5,4,5,3,1,5,1,1,5,5,4,5,5,1,47,54
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,1558,1,3,1,3,3,1,4,3,1,1,2,4,2,3,0,0
satisfied,Female,Loyal Customer,45,Personal Travel,Eco,385,5,4,5,3,4,5,4,4,4,5,5,4,4,4,0,17
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,365,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1123,1,3,1,3,3,1,3,3,4,3,1,5,4,3,16,10
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,1354,1,3,1,3,3,1,3,3,1,4,2,2,1,3,0,0
dissatisfied,Female,Loyal Customer,52,Personal Travel,Eco,1965,1,3,1,3,1,2,2,5,5,2,2,2,5,2,167,161
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1898,5,4,5,3,3,5,3,3,4,2,4,3,4,3,10,3
satisfied,Female,Loyal Customer,10,Personal Travel,Business,1423,5,4,5,3,2,4,4,2,2,5,2,5,2,4,0,0
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,357,5,4,5,3,2,5,2,2,3,2,4,2,5,2,10,9
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2062,5,4,5,3,3,4,4,4,4,5,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Business,355,1,3,1,3,2,3,3,1,1,1,1,1,1,4,56,59
dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,1378,1,3,1,3,3,1,3,3,2,3,3,3,3,3,5,0
dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1210,1,3,1,3,2,1,2,2,1,5,4,1,3,2,0,0
satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1463,5,4,5,3,5,4,4,4,4,5,4,5,4,5,5,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1555,5,4,5,3,2,5,2,2,4,3,4,4,4,2,57,58
dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1539,1,3,1,3,2,1,2,2,4,2,3,1,4,2,18,26
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,327,5,4,5,3,3,4,5,5,5,5,5,1,5,1,15,2
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1847,1,3,1,3,1,1,2,1,1,1,3,3,4,1,0,0
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1435,1,3,1,3,4,1,4,4,1,1,4,3,3,4,2,2
satisfied,Female,Loyal Customer,43,Personal Travel,Eco,303,5,4,5,3,5,3,4,4,4,5,4,2,4,4,0,0
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1368,5,4,5,3,5,5,5,5,4,2,5,5,5,5,0,3
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1930,5,4,5,3,3,4,4,2,2,5,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,1446,1,3,1,3,4,1,4,4,3,5,2,2,3,4,0,0
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1714,1,3,1,3,4,1,1,4,3,3,3,3,3,4,13,9
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1838,1,3,1,3,4,1,4,4,1,1,4,1,4,4,0,22
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1920,5,4,5,3,4,4,3,2,2,5,2,4,2,1,0,0
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1927,1,3,1,3,3,1,3,3,2,1,3,3,2,3,0,0
satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1747,5,4,5,3,5,5,5,4,4,5,4,3,4,3,0,0
satisfied,Female,Loyal Customer,12,Personal Travel,Eco Plus,1737,5,4,5,3,3,4,4,5,5,5,5,3,5,3,0,3
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1458,1,3,1,3,5,1,5,5,1,1,4,3,1,5,0,2
dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1110,1,3,1,3,2,1,2,2,1,5,3,2,3,2,0,0
dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco Plus,1992,1,3,1,3,5,1,2,5,2,2,4,1,3,5,0,5
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,292,5,4,5,3,4,5,2,4,5,4,5,5,5,4,0,0
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1409,1,3,1,3,4,1,4,4,2,3,4,1,3,4,0,9
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1619,5,4,5,3,3,5,5,3,4,2,4,3,4,3,30,19
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco Plus,1811,1,3,1,3,1,1,1,1,3,2,2,1,3,1,0,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1811,1,3,1,3,3,1,1,3,3,3,3,2,2,3,34,32
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1737,5,4,5,3,2,4,4,4,4,5,4,5,4,5,3,0
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,237,5,4,5,3,5,5,4,3,3,5,3,4,3,4,49,45
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,940,1,3,1,3,5,1,4,5,3,4,2,4,5,5,78,110
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1189,1,3,1,3,5,1,5,5,2,4,4,1,4,5,48,44
dissatisfied,Male,Loyal Customer,35,Personal Travel,Business,233,1,3,1,3,2,3,4,1,1,1,1,3,1,1,4,2
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2064,1,3,1,3,5,1,5,5,4,2,4,4,3,5,0,22
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1509,5,4,5,3,4,5,4,2,2,5,2,4,2,5,0,0
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1452,5,4,5,3,5,5,2,5,3,3,3,2,4,5,0,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,257,5,4,5,3,2,4,3,2,2,5,2,2,2,3,0,0
dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1345,1,3,1,3,1,1,1,1,1,5,3,4,3,1,0,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1696,1,3,1,3,1,1,1,1,3,2,3,2,3,1,35,26
satisfied,Female,Loyal Customer,60,Personal Travel,Eco Plus,242,5,4,5,4,5,5,5,5,3,4,2,1,1,5,93,106
satisfied,Female,Loyal Customer,46,Personal Travel,Eco Plus,216,5,4,5,4,5,5,4,4,4,5,4,5,4,4,2,0
satisfied,Female,Loyal Customer,44,Personal Travel,Eco Plus,232,5,4,5,4,5,5,5,4,4,5,4,4,4,4,0,0
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,212,5,4,5,4,4,4,5,5,5,5,5,3,5,5,10,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,229,5,4,5,4,5,5,5,5,5,5,4,3,4,5,37,34
dissatisfied,Female,Loyal Customer,62,Personal Travel,Eco Plus,2059,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1824,1,3,1,3,5,1,5,5,1,4,3,4,3,5,0,8
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,97,5,4,5,4,1,5,1,1,3,3,4,4,5,1,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1836,1,3,1,3,2,1,2,2,3,1,1,3,2,2,0,0
satisfied,Female,Loyal Customer,28,Personal Travel,Business,1273,5,4,5,4,4,3,4,4,4,5,4,1,4,4,0,0
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1423,1,3,1,3,5,1,5,5,1,3,3,4,3,5,0,0
satisfied,Female,Loyal Customer,63,Personal Travel,Eco Plus,211,5,4,5,4,5,5,5,5,4,1,3,3,4,5,0,1
dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1494,1,3,1,3,3,1,3,3,4,1,3,2,4,3,0,54
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,1459,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0
satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1695,5,4,5,4,3,5,4,2,2,5,4,3,2,4,0,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1391,1,3,1,3,5,1,5,5,3,5,3,2,5,5,0,0
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1646,5,4,5,4,4,5,4,4,5,2,5,4,5,4,39,32
satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1156,5,4,5,4,5,4,5,4,4,5,4,5,4,4,0,18
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1796,5,4,5,4,3,5,3,3,3,4,5,5,5,3,85,82
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1549,1,3,1,3,3,1,3,3,2,3,3,4,2,3,0,0
satisfied,Female,Loyal Customer,50,Personal Travel,Eco Plus,65,5,4,5,4,2,5,5,5,5,5,5,4,5,5,0,0
dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,965,1,3,1,3,4,1,4,4,4,5,4,4,4,4,0,0
satisfied,Female,Loyal Customer,55,Personal Travel,Business,109,5,4,5,4,2,4,5,3,3,5,3,4,3,5,0,0
dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1647,1,3,1,3,5,1,5,5,5,3,4,3,5,5,0,0
dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,714,1,3,1,3,4,1,4,4,3,2,3,2,4,4,0,4
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1363,1,3,1,3,5,1,5,5,4,5,2,2,3,5,0,0
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1052,1,3,1,3,5,1,5,5,5,5,2,4,2,5,0,0
dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1305,1,3,1,3,5,1,5,5,4,1,2,1,2,5,0,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco Plus,450,5,4,5,4,1,5,1,1,3,3,4,3,4,1,0,17
dissatisfied,Female,Loyal Customer,47,Personal Travel,Eco,6811,1,3,1,4,1,3,3,3,3,3,5,3,2,3,0,0
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,4143,1,3,1,4,2,1,2,2,1,4,4,4,3,2,32,21
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,4057,1,3,1,4,2,1,2,2,2,4,2,1,3,2,0,0
dissatisfied,Female,Loyal Customer,40,Personal Travel,Eco,4475,1,3,1,4,1,2,2,1,5,5,5,2,4,2,128,135
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,3615,5,4,5,4,3,5,3,3,3,2,5,4,4,3,0,2
satisfied,Female,Loyal Customer,55,Personal Travel,Eco,2511,5,4,5,4,4,5,4,4,3,2,4,5,5,4,0,7
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,3678,1,3,1,4,2,1,2,2,2,1,4,2,4,2,0,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,4015,5,4,5,4,3,4,5,2,2,5,2,4,2,5,0,0
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,2487,5,4,5,4,2,5,2,2,3,2,5,4,5,2,31,34
dissatisfied,Female,Loyal Customer,67,Personal Travel,Eco,4098,1,3,1,4,1,3,3,2,1,3,4,3,3,3,282,286
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,3651,1,3,1,4,1,3,3,3,2,3,4,3,4,3,0,0
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,3217,5,4,5,4,3,5,3,3,3,5,5,5,4,3,0,0
satisfied,Female,Loyal Customer,28,Personal Travel,Eco Plus,3637,5,4,5,4,4,5,3,4,4,5,4,3,5,4,22,2
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,3069,5,4,5,4,3,2,2,1,1,5,1,5,1,2,3,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,3039,1,3,1,4,1,1,1,4,3,3,4,1,3,1,0,0
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,3635,1,3,1,4,5,1,5,5,4,5,4,3,3,5,0,0
satisfied,Female,Loyal Customer,59,Personal Travel,Business,2239,5,4,5,4,1,5,2,1,5,5,4,3,4,1,2,0
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,3758,5,4,5,4,4,5,4,4,4,1,3,2,3,4,28,26
dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,3143,1,3,1,4,4,1,1,4,3,5,3,2,3,4,0,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,3435,5,4,5,4,3,2,1,3,3,5,5,3,3,3,9,10
dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,3437,1,3,1,4,3,1,3,3,2,2,4,1,3,3,0,0
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,3076,5,4,5,4,3,5,3,3,1,4,4,4,3,3,0,34
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1807,5,4,5,4,3,5,3,3,4,4,4,3,4,3,0,3
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,3029,1,3,1,4,3,1,1,3,3,4,3,4,3,3,50,21
satisfied,Female,Loyal Customer,38,Personal Travel,Eco,3594,5,4,5,4,4,3,3,3,3,5,3,1,3,2,0,3
satisfied,Female,Loyal Customer,32,Personal Travel,Business,2816,5,4,5,4,1,5,1,1,4,4,5,5,4,1,17,15
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,3377,5,4,5,4,5,4,5,3,3,5,3,4,3,3,8,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,3087,1,3,1,4,4,1,4,4,3,1,4,1,4,4,0,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Business,1619,1,3,1,4,2,4,4,2,2,1,2,2,2,3,0,0
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2520,1,3,1,4,5,1,5,5,4,2,4,3,3,5,4,31
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2428,1,3,1,4,4,1,3,4,4,3,4,2,3,4,0,0
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco Plus,2531,1,3,1,4,5,1,5,5,5,3,5,4,5,5,5,5
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2602,1,3,1,4,1,1,1,1,1,3,5,5,1,1,0,0
dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco Plus,3144,1,3,1,4,3,1,3,3,2,3,4,1,4,3,6,0
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,3273,5,4,5,4,5,5,4,1,1,5,5,3,1,5,8,12
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,3209,1,3,1,4,2,1,2,2,2,5,2,4,4,2,0,0
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,2398,1,3,1,4,4,1,4,4,2,4,2,4,4,4,2,0
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2511,5,4,5,4,5,5,1,5,4,2,5,3,5,5,10,0
satisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,1223,5,4,5,4,2,4,4,5,5,5,5,4,5,5,86,95
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1217,5,4,5,4,5,3,3,3,3,5,3,4,3,1,8,0
satisfied,Female,Loyal Customer,50,Personal Travel,Eco,1184,5,4,5,4,4,5,3,4,5,3,4,4,4,4,68,82
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2403,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0
dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2229,1,3,1,4,2,1,2,2,4,2,2,1,4,2,0,0
dissatisfied,Female,Loyal Customer,58,Personal Travel,Eco,2878,1,3,1,4,1,1,1,3,1,3,3,1,1,1,151,162
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco Plus,2828,1,3,1,4,1,1,1,4,1,2,3,1,1,1,181,168
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2235,5,4,5,5,3,4,4,2,2,5,2,4,2,3,2,0
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2403,5,4,5,5,4,5,4,4,1,5,4,3,5,4,0,0
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1116,5,4,5,5,4,5,1,4,5,4,4,4,4,4,13,0
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2068,1,3,1,4,5,1,2,5,3,5,3,4,3,5,2,0
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1867,1,3,1,4,2,1,2,2,2,2,3,4,4,2,6,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,3008,1,3,1,4,4,1,4,4,3,5,3,1,1,4,1,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1066,5,4,5,5,2,5,2,2,5,4,5,5,4,2,53,77
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2370,1,3,1,4,1,1,1,1,3,5,3,4,4,1,0,0
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2729,1,3,1,4,2,1,2,2,1,5,4,3,4,2,1,32
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2033,5,4,5,5,4,5,3,4,3,2,1,3,2,4,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2225,5,4,5,5,2,5,4,2,2,5,2,3,2,5,32,57
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2342,5,4,5,5,5,5,5,5,5,4,5,3,4,5,0,0
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1019,5,5,0,2,1,0,1,1,3,3,4,1,3,1,36,22
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2656,1,3,1,4,4,1,2,4,2,2,4,3,3,4,0,0
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1752,5,5,0,3,2,0,2,2,4,2,5,4,4,2,18,19
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,1946,1,3,1,4,3,1,4,3,5,1,5,1,2,3,0,7
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2149,1,3,1,4,4,1,4,4,5,2,4,5,1,4,0,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1779,1,3,1,4,4,1,4,4,2,1,4,2,4,4,9,16
dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2391,1,3,1,4,5,1,5,5,2,5,4,2,2,5,86,81
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2077,5,5,0,3,5,0,1,5,5,3,4,3,5,5,15,9
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2570,1,3,1,4,4,1,4,4,3,1,4,2,4,4,9,20
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2598,1,3,1,4,3,1,2,3,3,3,3,4,3,3,14,17
satisfied,Female,Loyal Customer,38,Personal Travel,Eco Plus,2404,5,5,1,3,1,1,1,1,1,2,2,4,4,1,0,0
dissatisfied,Male,Loyal Customer,39,Personal Travel,Business,928,1,3,1,4,5,5,2,2,2,1,2,5,2,3,0,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1687,1,3,1,4,2,1,4,2,1,3,2,1,4,2,0,0
satisfied,Female,Loyal Customer,57,Personal Travel,Business,957,5,5,2,1,2,5,4,3,3,2,3,4,3,3,0,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1898,5,5,2,2,3,2,1,3,5,5,4,4,4,3,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1946,5,5,2,2,2,2,2,2,3,5,4,3,5,2,0,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2207,1,3,1,4,1,1,1,1,5,4,4,2,1,1,0,0
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2488,5,5,3,3,4,3,2,4,2,2,3,3,5,4,0,4
dissatisfied,Male,Loyal Customer,67,Personal Travel,Business,854,1,3,1,4,3,4,3,1,1,1,3,2,1,4,24,8
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2444,1,3,1,4,4,1,4,4,1,5,5,2,4,4,0,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2182,1,3,1,4,3,1,3,3,4,3,2,4,4,3,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2192,1,3,1,4,1,1,1,1,3,4,4,3,4,1,7,21
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1844,1,3,1,4,2,1,2,2,1,3,4,1,3,2,0,0
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1969,1,3,1,4,1,1,1,1,2,5,5,1,4,1,10,2
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1703,5,5,3,4,5,3,5,5,3,2,4,4,5,5,0,14
dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1951,1,3,1,4,1,1,1,1,5,3,3,5,3,1,0,14
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2567,1,3,1,4,5,1,5,5,4,5,4,1,3,5,0,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2311,1,3,1,4,2,1,2,2,1,1,3,1,4,2,3,0
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,776,5,5,4,1,2,4,4,2,2,4,2,3,2,5,18,1
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1780,1,3,1,4,1,1,1,1,3,4,4,3,4,1,0,0
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2231,1,3,1,4,3,1,3,3,4,3,4,4,4,3,85,78
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,732,5,5,4,2,4,4,4,4,3,5,5,4,4,4,0,33
dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,2217,1,3,1,4,4,1,4,4,2,3,4,5,3,4,19,4
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,726,5,5,4,2,5,5,5,2,2,4,2,5,2,3,0,0
satisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,722,5,5,4,3,2,4,2,2,3,5,5,3,4,2,7,0
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2344,1,3,1,4,1,1,1,1,5,5,2,5,3,1,1,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1980,5,5,4,4,2,5,4,2,2,4,2,4,2,5,43,36
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1788,1,3,1,4,1,1,3,1,4,4,3,1,4,1,0,0
satisfied,Female,Loyal Customer,31,Personal Travel,Eco Plus,1734,5,5,4,4,3,4,3,3,1,4,1,3,2,3,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2133,1,3,1,4,1,1,1,1,2,4,3,1,4,1,0,18
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1905,5,5,4,4,2,4,2,2,4,4,4,3,4,2,0,0
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,679,5,5,4,5,4,5,4,3,3,4,3,3,3,3,12,0
satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1524,5,5,5,1,4,5,4,4,2,5,5,4,4,4,23,13
dissatisfied,Male,Loyal Customer,50,Personal Travel,Business,632,1,3,1,4,4,4,4,2,2,1,2,3,2,4,0,0
dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2305,1,3,1,4,3,1,3,3,4,2,2,5,2,3,26,19
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,641,5,5,5,1,3,5,3,3,5,4,5,4,5,3,6,0
satisfied,Female,Loyal Customer,56,Personal Travel,Eco,618,5,5,5,1,4,5,4,1,1,5,1,5,1,5,0,0
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1764,5,5,5,1,5,4,4,3,3,5,3,3,3,5,18,43
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2138,1,3,1,4,3,1,3,3,5,2,2,3,2,3,4,4
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1609,5,5,5,1,5,5,5,5,3,2,4,3,4,5,0,0
dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2038,1,3,1,4,3,1,3,3,1,4,2,5,3,3,0,0
dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco Plus,2264,1,3,1,4,1,1,1,1,4,5,4,2,4,1,2,1
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco Plus,1658,1,3,1,4,4,1,4,4,3,4,2,5,2,4,20,14
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2506,1,3,1,4,5,1,5,5,3,1,3,4,3,5,0,0
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2329,1,3,1,4,1,3,3,3,1,3,4,3,1,3,151,164
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1389,5,5,5,1,3,5,3,3,4,2,4,5,4,3,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2190,5,5,5,1,2,4,5,2,2,5,2,3,2,4,30,41
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco Plus,2300,1,3,1,4,5,1,5,5,1,3,3,3,4,5,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2182,5,5,5,1,4,5,4,4,3,2,4,3,5,4,7,12
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2059,1,3,1,4,3,1,3,3,2,3,2,2,4,3,20,17
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1276,1,3,1,4,1,1,1,1,3,2,3,3,3,1,0,0
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1992,5,5,5,1,4,4,5,4,4,5,4,5,4,4,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,508,5,5,5,1,3,5,4,3,3,5,3,3,3,3,0,0
dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1607,1,3,1,4,4,1,4,4,3,3,3,5,5,4,116,86
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco Plus,1702,1,3,1,4,1,1,1,1,1,1,3,1,4,1,0,0
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco Plus,1999,1,3,1,4,2,1,1,2,2,4,3,3,4,2,0,4
dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,2255,1,3,1,4,3,1,3,3,2,5,4,1,3,3,0,0
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1362,1,3,1,4,3,1,3,3,2,4,2,4,3,3,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1819,1,3,1,4,5,1,5,5,1,5,3,4,4,5,0,0
satisfied,Female,Loyal Customer,32,Personal Travel,Eco,1222,5,5,5,1,3,5,5,2,2,5,2,5,2,4,1,0
